10	0.77486038208
10	0.888109207153
10	0.888109207153
10	0.82403421402
10	0.768899917603
10	0.762939453125
10	0.756978988647
10	0.762939453125
10	0.818073749542
10	0.955164432526
10	1.18166208267
10	1.01327896118
10	0.768899917603
10	0.762939453125
10	0.756978988647
10	0.768899917603
10	0.755488872528
10	0.949203968048
10	0.762939453125
50	0.407695770264
50	0.404715538025
50	0.432431697845
50	0.488758087158
50	0.397562980652
50	0.34362077713
50	0.34511089325
50	0.353753566742
50	0.474750995636
50	1.01506710052
50	0.393986701965
50	0.34511089325
50	0.516176223755
50	0.593662261963
50	0.529885292053
50	0.358819961548
50	0.371336936951
50	0.392496585846
50	0.34362077713
100	0.55804848671
100	0.386238098145
100	0.429302453995
100	0.590682029724
100	0.365674495697
100	0.607520341873
100	0.509321689606
100	0.394433736801
100	0.350624322891
100	0.349283218384
100	0.43511390686
100	0.349432229996
100	0.35434961319
100	0.401884317398
100	0.41127204895
100	0.459998846054
100	0.40128827095
100	0.479966402054
100	0.43511390686
500	0.395119190216
500	0.832885503769
500	0.488877296448
500	0.455975532532
500	0.516623258591
500	0.507384538651
500	0.348746776581
500	0.400006771088
500	0.682979822159
500	0.5883872509
500	0.863641500473
500	0.364363193512
500	0.422984361649
500	0.34886598587
500	0.478118658066
500	0.407755374908
500	0.391900539398
500	0.499248504639
500	0.348746776581
1000	0.759497284889
1000	0.847995281219
1000	1.41155719757
1000	1.49531662464
1000	1.13806128502
1000	0.84562599659
1000	1.30043923855
1000	0.796064734459
1000	1.31925940514
1000	1.49144232273
1000	1.340508461
1000	0.820800662041
1000	0.72930753231
1000	1.64593756199
1000	1.51431560516
1000	0.991061329842
1000	0.81293284893
1000	0.952377915382
1000	0.784382224083
5000	0.396776199341
5000	0.423622131348
5000	0.366526842117
5000	0.436735153198
5000	0.403514504433
5000	0.388687849045
5000	0.366824865341
5000	0.392988324165
5000	0.393363833427
5000	0.379586219788
5000	0.499650835991
5000	0.461113452911
5000	0.365787744522
5000	0.449386239052
5000	0.401300191879
5000	0.387513637543
5000	0.379225611687
5000	0.442764163017
5000	0.387752056122
10000	0.419625639915
10000	0.389787554741
10000	0.397481024265
10000	0.492456555367
10000	0.395956635475
10000	0.389043986797
10000	0.37801861763
10000	0.395944714546
10000	0.403438508511
10000	0.390055775642
10000	0.483374297619
10000	0.387436151505
10000	0.39453804493
10000	0.3991112113
10000	0.378400087357
10000	0.3996565938
10000	0.38940012455
10000	0.484929978848
10000	0.437818467617
100000	0.391146242619
100000	0.383842438459
100000	0.374545603991
100000	0.422338098288
100000	0.371748656034
100000	0.392379313707
100000	0.372976958752
100000	0.391099900007
100000	0.394579470158
100000	0.376206338406
100000	0.422158837318
100000	0.370630025864
100000	0.376649349928
100000	0.389224439859
100000	0.375011265278
100000	0.380491167307
100000	0.372073203325
100000	0.442768633366
100000	0.38184940815
500000	0.413117736578
500000	0.412488758564
500000	0.398440390825
500000	0.978046238422
500000	0.932599246502
500000	0.960075616837
500000	0.536346018314
500000	0.431435137987
500000	0.421448379755
500000	0.430968374014
500000	0.494387388229
500000	0.445978879929
500000	0.410545855761
500000	0.402355879545
500000	0.434900611639
500000	0.432198882103
500000	0.422138005495
500000	0.496410518885
500000	0.393883377314
50000	0.915306210518
50000	0.786071121693
50000	0.821476280689
50000	0.939674973488
50000	0.795488655567
50000	0.515921115875
50000	0.3721550107
50000	0.38976252079
50000	0.377186238766
50000	0.385846495628
50000	0.434292554855
50000	0.407953560352
50000	0.425575077534
50000	0.401881337166
50000	0.404827594757
50000	0.400912761688
50000	0.404312610626
50000	0.435986220837
50000	0.398577451706
25000	0.382177233696
25000	0.37976026535
25000	0.38754761219
25000	0.428555011749
25000	0.3919672966
25000	0.397239923477
25000	0.386449694633
25000	0.42033970356
25000	0.369329452515
25000	0.378594994545
25000	0.447642207146
25000	0.400980114937
25000	0.382932424545
25000	0.37558734417
25000	0.367932319641
25000	0.398887991905
25000	0.386345386505
25000	0.449939966202
25000	0.403637886047
